"","id_num","wave","StartDate","EndDate","duration","ResponseId","def","crime","terror","poor","health","econ","abort","unemploy","blkaid","adopt","imm","vaccines","guns","djt","interest","friends_1","friends_2","friends_3","friends_4","friends_5","tense","death","ewry","values","ideo","partyid","votereport","gender","ethnic","edu","inc","age","state","relig","voting","climate","check","beh_att_1","beh_att_2","beh_att_3","beh_identity","virusthreat","quarantine","sickleave","fourth","id","voting_string","voting_factor"
"6410",137,15,2019-11-20 20:59:40,2019-11-20 21:02:12,152,"R_eFIt5CQIf933G8h",7,7,7,4,4,3,3,4,3,1,7,1,5,1,7,1,7,4,7,1,1,1,7,4,6,7,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1GMFeyTHngb69uV",NA,"Trump"
"6411",525,15,2019-11-20 20:59:43,2019-11-20 21:01:40,117,"R_2ZNxYph5ZYQJkoZ",1,1,1,5,7,7,4,7,4,7,1,1,1,4,4,5,5,3,5,6,2,3,1,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_yNFNP3zeRfYcVEd",NA,"Other"
"6412",255,15,2019-11-20 20:59:46,2019-11-20 21:02:26,159,"R_2PzKm9vxwMUlxPC",4,4,4,7,7,4,4,7,7,7,4,1,1,4,7,7,2,7,2,7,7,7,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1qTZXKU5Vowzq6X",NA,"Clinton"
"6413",337,15,2019-11-20 21:00:04,2019-11-20 21:02:29,145,"R_6EEznT25M3T7CqB",5,4,5,4,4,4,4,4,4,4,5,1,4,2,4,4,6,4,5,4,5,7,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_10BJzOjNwPoTEf9",NA,"Other"
"6414",148,15,2019-11-20 21:00:06,2019-11-20 21:03:26,199,"R_2VBxs3F2t0IB3FL",NA,NA,NA,NA,NA,NA,6,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3nBl3gl94RwPpkG",NA,"Other"
"6415",433,15,2019-11-20 21:00:33,2019-11-20 21:02:58,145,"R_1LB6M8rrIQwo6Bj",4,4,4,4,4,4,2,4,4,5,5,2,2,NA,2,5,6,7,6,5,4,4,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3ff4CpNTE45Rusx",NA,"Trump"
"6416",74,15,2019-11-20 21:00:49,2019-11-20 21:03:27,157,"R_qDikx6Od5aMjjG1",4,4,NA,2,3,4,1,2,1,6,5,3,4,2,2,3,7,5,7,3,5,1,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_27lH8jpRLHG3gSb",NA,"Trump"
"6417",330,15,2019-11-20 21:01:01,2019-11-20 21:02:34,93,"R_2OGWf9mUswKHYDf",1,1,7,7,7,7,4,7,7,7,1,1,1,4,7,4,2,3,2,3,5,4,6,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3LhbAxBQXvK7uEn",NA,"Other"
"6418",509,15,2019-11-20 21:01:16,2019-11-20 21:04:08,172,"R_3MtG8ePMulDzymm",5,4,5,4,4,NA,1,4,4,1,5,7,4,2,7,3,7,5,7,3,1,3,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_Z4f64jMpL76Kpnr",NA,"Other"
"6419",201,15,2019-11-20 21:01:20,2019-11-20 21:03:23,122,"R_3O6shZOfRnIxfKy",4,7,4,7,7,7,1,7,7,7,3,7,1,3,6,7,7,7,7,7,1,1,1,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_VVXyBCGFvcvENpv",NA,"Trump"
"6420",399,15,2019-11-20 21:01:20,2019-11-20 21:03:34,133,"R_3fCoXC1k30KFpX3",3,7,4,4,7,5,4,4,4,7,3,2,1,4,2,7,2,4,3,7,1,7,1,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_DGI46Kx1g3lzDe9",NA,"Clinton"
"6421",414,15,2019-11-20 21:01:25,2019-11-20 21:03:13,107,"R_3dH8mOfqaY9qQsR",1,5,1,7,7,5,4,7,7,7,1,5,1,4,5,7,7,7,7,7,2,1,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2X5RkAR7rEp7aGd",NA,"Other"
"6422",312,15,2019-11-20 21:01:31,2019-11-20 21:07:07,336,"R_1GZeEIHctCkc1PX",3,6,2,NA,7,6,4,NA,NA,7,2,1,1,4,6,6,5,6,6,6,5,3,4,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_yrQ6sVMU4QOhPHj",NA,"Clinton"
"6423",143,15,2019-11-20 21:01:35,2019-11-20 21:04:04,149,"R_DLYWeQrirf2BVnj",4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,7,7,7,7,7,1,1,1,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"R_1kLDIAvMhTud0QC",NA,"Other"
"6424",288,15,2019-11-20 21:01:46,2019-11-20 21:04:38,171,"R_2Bbuy2rRTJExtpk",5,4,3,4,5,4,1,1,1,5,5,7,3,1,6,7,7,7,7,7,1,2,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_20SXWkwTG3aBEvX",NA,"Trump"
"6425",138,15,2019-11-20 21:02:40,2019-11-20 21:11:03,502,"R_1kH2ecEIBtJYpFD",1,NA,1,7,7,NA,4,7,7,7,1,1,1,4,5,7,1,3,1,7,5,5,5,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_31AU1XpvTwUTEBp",NA,"Other"
"6426",389,15,2019-11-20 21:02:41,2019-11-20 21:04:17,96,"R_PYGAK2loXalxWE1",1,4,4,7,7,7,4,7,7,7,2,1,1,4,7,7,1,6,1,7,1,2,3,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_5tDvFqS8b7cTKMx",NA,"Clinton"
"6427",9,15,2019-11-20 21:02:42,2019-11-20 21:04:13,90,"R_33s6MX3Vd9NXkeP",5,5,5,4,4,4,2,4,4,4,5,1,3,2,6,7,7,7,7,7,1,1,2,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_BYwnuspKh75unpT",NA,"Trump"
"6428",514,15,2019-11-20 21:02:54,2019-11-20 21:05:27,153,"R_1g8x2jRtJeFDcc5",2,1,1,7,7,7,3,7,5,4,2,1,1,4,7,6,2,7,2,7,5,4,6,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2YFAMpK0MXZ6JmZ",NA,"Other"
"6429",380,15,2019-11-20 21:03:02,2019-11-20 21:05:03,121,"R_3Jg5HUzvVCLJcC5",4,4,4,2,1,1,3,3,1,5,7,3,5,2,6,7,7,7,7,7,5,6,2,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3iEbrgMelNO7Pkj",NA,"Other"
"6430",485,15,2019-11-20 21:03:14,2019-11-20 21:05:43,148,"R_2SJHsR3ujYAKc1M",6,6,6,6,6,5,3,5,4,NA,6,NA,4,2,4,4,6,7,6,5,4,2,6,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1H5L57ldFjjstYQ",NA,"Other"
"6431",29,15,2019-11-20 21:03:17,2019-11-20 21:05:31,133,"R_3I64Nq8ugJVKzuc",4,4,3,5,4,4,5,4,1,NA,7,2,4,1,4,7,7,7,7,7,2,6,5,5,4,6,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_WloAb5vFY3sGzu1",NA,"Trump"
"6432",429,15,2019-11-20 21:03:51,2019-11-20 21:06:09,137,"R_10MbydJm4QTHsO6",4,4,4,4,NA,4,3,4,4,7,4,1,1,4,3,6,2,6,2,6,1,1,7,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3p43uuwwx9zuaND",NA,"Clinton"
"6433",545,15,2019-11-20 21:04:17,2019-11-20 21:05:32,74,"R_21dpnEfAOtf1eLj",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3nPO42D9SgxoqUs",NA,"Other"
"6434",135,15,2019-11-20 21:04:17,2019-11-20 21:06:48,150,"R_OrK9J7nQx5YZGy5",1,2,1,4,5,4,4,4,4,7,2,1,1,4,5,7,7,7,7,7,1,3,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2TFxzGLMrGD7WrG",NA,"Clinton"
"6435",421,15,2019-11-20 21:04:34,2019-11-20 21:06:09,95,"R_dpa5ALmLJPOXf69",3,4,1,7,7,3,3,7,NA,7,1,1,1,4,5,7,7,7,7,7,1,1,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3popLIMyynH0qfr",NA,"Clinton"
"6436",149,15,2019-11-20 21:05:21,2019-11-20 21:07:37,136,"R_2RQB9UiEQ97G8zt",4,4,4,4,4,4,4,4,4,7,4,1,3,NA,5,4,4,7,4,4,2,2,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3PZyU6wer9So4rL",NA,"Other"
"6437",442,15,2019-11-20 21:06:10,2019-11-20 21:08:16,126,"R_AvT4ewZLj5EzYCR",4,4,4,3,4,3,3,4,3,3,5,2,4,4,7,2,6,6,5,4,3,2,2,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3scrC8ZND3oO8Bb",NA,"Other"
"6438",217,15,2019-11-20 21:06:22,2019-11-20 21:08:42,140,"R_1DNHIW0PM8MSkLZ",1,2,1,5,6,5,4,5,5,7,2,1,1,4,5,7,1,3,2,7,5,2,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1QEkz5QGVJh49tT",NA,"Clinton"
"6439",309,15,2019-11-20 21:06:55,2019-11-20 21:09:58,183,"R_QfQ9K75xhagE1pf",4,4,4,5,4,4,3,4,4,3,4,3,3,1,7,5,6,5,6,5,1,1,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_DVwsi9rVIkj2wUN",NA,"Trump"
"6440",342,15,2019-11-20 21:07:03,2019-11-20 21:08:25,82,"R_AoIyb01BKZg4VtT",4,4,4,5,6,4,3,4,4,7,4,1,3,4,6,7,7,7,7,7,2,2,4,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3hrQl9DSn7iYrnS",NA,"Clinton"
"6441",164,15,2019-11-20 21:08:27,2019-11-20 21:10:55,148,"R_1Cg45YbAMiQTif1",5,5,4,1,4,4,4,2,2,7,4,1,5,3,1,4,4,4,4,4,2,2,2,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2OIOIZ1CLVN40gS",NA,"Trump"
"6442",351,15,2019-11-20 21:08:28,2019-11-20 21:10:08,100,"R_2EhPzkJ4HDDBoTn",3,5,4,3,4,5,3,4,2,5,3,1,1,4,5,3,5,7,5,3,5,4,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_332WIOaWpJRtaE0",NA,"Trump"
"6443",310,15,2019-11-20 21:08:30,2019-11-20 21:12:40,249,"R_2R4X3R7sHWUD958",5,5,5,4,7,4,4,4,7,7,4,4,1,4,2,5,5,5,2,7,4,4,4,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,999,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2VdymY76reIIzEY",NA,"Clinton"
"6444",105,15,2019-11-20 21:08:41,2019-11-20 21:10:30,109,"R_10xe4IyZsIgv3a5",4,4,1,7,7,3,2,5,NA,3,4,3,3,4,4,7,7,7,7,7,3,1,3,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"R_2VmZRtluDCpRmI9",NA,"Trump"
"6445",13,15,2019-11-20 21:08:50,2019-11-20 21:11:27,157,"R_22mC8L1jmVb8nWw",5,4,5,4,4,5,3,4,4,7,5,1,4,2,5,2,6,6,7,3,1,1,5,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3PNahG6gckXuFOy",NA,"Trump"
"6446",478,15,2019-11-20 21:09:05,2019-11-20 21:12:52,227,"R_tMQom62hTtCYr3r",1,3,1,5,7,6,4,5,4,7,1,1,1,4,7,5,1,4,1,6,5,4,7,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_XzFQ8HSUTFIyg7v",NA,"Other"
"6447",205,15,2019-11-20 21:09:24,2019-11-20 21:12:06,162,"R_1mIbjx8VG3spfiQ",7,7,6,5,7,5,2,6,3,4,7,1,1,1,1,2,7,7,7,7,1,4,2,7,4,2,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2QuE6tQLDVUl3n0",NA,"Trump"
"6448",22,15,2019-11-20 21:09:42,2019-11-20 21:13:07,204,"R_41nE8hXc9g0cIbD",6,5,7,5,5,4,1,5,1,1,7,4,4,1,7,1,7,4,7,1,1,1,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2CqYnovJQsXXjGs",NA,"Trump"
"6449",134,15,2019-11-20 21:09:49,2019-11-20 21:13:04,194,"R_1mOTpXOk3S2NyPA",5,5,5,5,5,5,2,5,6,1,6,1,3,1,4,3,5,3,5,2,5,5,5,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_vH1R6trslX9HAA1",NA,"Trump"
"6450",391,15,2019-11-20 21:10:16,2019-11-20 21:12:53,156,"R_20MMmRAZbwafPEd",2,6,2,1,1,1,2,1,1,1,7,1,7,1,5,4,7,7,7,2,1,1,2,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_O8YDeqByj4gap0d",NA,"Trump"
"6451",286,15,2019-11-20 21:10:20,2019-11-20 21:12:27,126,"R_AbpgYnlvMIM8c5X",3,5,4,4,4,4,4,4,4,4,7,6,4,2,4,6,6,6,6,4,1,1,4,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_Qp3omnkKzxxtU77",NA,"Trump"
"6452",287,15,2019-11-20 21:10:24,2019-11-20 21:13:53,208,"R_3IYrUbHmtJiMMTi",4,4,4,5,4,4,4,4,4,3,6,1,4,3,5,4,5,5,5,5,5,1,3,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1QzKk0C1IeLbZe7",NA,"Trump"
"6453",284,15,2019-11-20 21:10:24,2019-11-20 21:17:31,427,"R_ZyKisGTm50bYo81",6,3,4,5,4,3,3,3,6,5,5,4,7,4,5,6,3,4,7,6,4,2,6,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_uxgMXMAN07x1PRn",NA,"Clinton"
"6454",424,15,2019-11-20 21:12:10,2019-11-20 21:16:50,280,"R_12u6hGNP9mWvmvZ",4,4,4,6,5,5,4,5,7,7,4,1,1,4,7,6,5,5,4,6,1,1,2,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1g0el9RZVEHiTGO",NA,"Clinton"
"6455",231,15,2019-11-20 21:13:33,2019-11-20 21:16:03,150,"R_1lxIH5wUFy3bWb2",1,4,5,7,7,7,5,7,7,7,4,7,1,4,6,7,6,7,6,7,7,5,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1IY1mdTboPocNhF",NA,"Clinton"
"6456",131,15,2019-11-20 21:13:36,2019-11-20 21:16:44,188,"R_uqXfma1l8dv7shX",2,4,1,5,7,4,4,4,3,1,7,4,4,2,6,7,7,7,7,7,1,1,7,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_31FcnqNSQFKTCfq",NA,"Trump"
"6457",240,15,2019-11-20 21:14:03,2019-11-20 21:16:33,149,"R_2RV9gknPnsogT1U",4,4,4,4,4,4,1,4,4,7,7,6,4,1,7,1,7,5,7,1,2,3,3,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1KkYdBInvcNs6We",NA,"Trump"
"6458",258,15,2019-11-20 21:14:46,2019-11-20 21:16:37,110,"R_TqkQHwEipWvLteh",4,5,4,4,4,4,4,4,4,7,5,1,3,1,6,7,7,7,7,7,3,5,5,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_R8JqGI4NuYSFBpD",NA,"Trump"
"6459",452,15,2019-11-20 21:15:18,2019-11-20 21:16:29,71,"R_2wsEz553sLmajok",5,6,4,5,5,4,4,1,5,7,6,1,4,2,5,7,7,7,7,7,1,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,3,5,NA,NA,NA,NA,NA,NA,NA,NA,"R_1QlsQXQ9yEBtKxc",NA,"Trump"
"6460",440,15,2019-11-20 21:15:51,2019-11-20 21:17:09,78,"R_10xFE6ofWdhhrZ8",1,1,1,7,7,6,2,7,2,4,2,1,1,2,2,5,5,5,5,5,2,2,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_32Yn7RAOpZwxXzZ",NA,"Trump"
"6461",507,15,2019-11-20 21:16:20,2019-11-20 21:18:15,115,"R_cuy4QTxNdSAB8tz",4,4,4,5,6,4,4,4,5,NA,4,NA,1,NA,3,6,7,7,7,7,1,1,1,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_0PU1TWA0NBHTqql",NA,"Other"
"6462",225,15,2019-11-20 21:16:21,2019-11-20 21:19:31,190,"R_3DzbnjEwlRfGdRn",1,3,1,7,7,5,4,4,5,7,1,1,1,4,7,7,3,7,5,7,1,2,5,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_27CJK9pP24RPPkB",NA,"Clinton"
"6463",204,15,2019-11-20 21:16:22,2019-11-20 21:37:51,1288,"R_3HIjsKsR88jtM2L",2,4,3,4,4,3,3,4,4,1,5,1,2,3,5,7,7,7,7,7,5,4,4,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_27ydqGCJ5eLEWjW",NA,"Clinton"
"6464",196,15,2019-11-20 21:16:44,2019-11-20 21:18:26,101,"R_3HIxliglPJkQ5BP",5,5,5,5,5,5,4,4,5,7,4,1,1,3,4,7,7,7,7,7,1,7,7,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_0ciHrETdEv7DlOp",NA,"Other"
"6465",276,15,2019-11-20 21:17:19,2019-11-20 21:26:52,573,"R_3ke2S4laplTIafZ",7,7,7,5,6,2,1,4,4,1,7,1,1,4,7,7,7,7,7,7,1,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2fdn8pEvWV5Y5cN",NA,"Trump"
"6466",67,15,2019-11-20 21:17:26,2019-11-20 21:19:05,98,"R_3PYxqdihwdF1IKV",7,7,4,1,4,4,4,1,2,7,7,1,7,3,7,6,6,7,6,6,6,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_YQ7dfYS9SwT1mHT",NA,"Trump"
"6467",190,15,2019-11-20 21:18:17,2019-11-20 21:20:18,120,"R_3esmSllvU68YzpV",4,4,4,3,3,5,2,2,3,5,7,3,3,NA,3,7,7,7,7,7,2,2,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1GErlM8K83Kl0Ee",NA,"Trump"
"6468",541,15,2019-11-20 21:18:56,2019-11-20 21:20:04,67,"R_xsEB9QPIMJ2ZQ41",1,1,1,7,7,7,4,7,7,7,1,1,3,4,7,4,2,3,3,3,1,1,2,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3HZWMl1dkOE5PNX",NA,"Other"
"6469",25,15,2019-11-20 21:18:59,2019-11-20 21:31:26,747,"R_1gCkkM1GeIq7yBj",5,5,3,4,4,7,2,4,2,4,5,4,4,2,7,4,5,7,5,4,1,4,5,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1iteCYVsDPdAWEU",NA,"Trump"
"6470",163,15,2019-11-20 21:19:04,2019-11-20 21:22:15,190,"R_tSWxUnF9qHNE03T",6,6,6,2,3,4,2,2,1,4,4,2,4,2,3,3,7,4,7,4,2,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_tGtCWGCpnIgb3Vv",NA,"Trump"
"6471",481,15,2019-11-20 21:19:05,2019-11-20 21:21:57,171,"R_2rDdOjBtmUqfoa5",5,5,3,5,7,NA,4,5,3,7,4,2,3,4,2,7,7,7,7,7,2,1,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1Qhhxa9Mr7jSyuf",NA,"Other"
"6472",495,15,2019-11-20 21:20:04,2019-11-20 21:25:07,302,"R_1TulR3g7gyCn31L",7,7,7,7,7,6,3,4,4,7,7,1,2,2,5,NA,7,NA,7,3,1,5,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_1pG1h3ScB57AEUH",NA,"Other"
"6473",505,15,2019-11-20 21:20:11,2019-11-20 21:25:45,334,"R_sBz9M60qhg5gRDb",4,5,4,6,6,5,4,5,6,NA,5,4,2,3,5,7,7,7,7,7,1,1,4,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_ZgBmjG9rFoFnExH",NA,"Other"
"6474",107,15,2019-11-20 21:20:22,2019-11-20 21:22:12,109,"R_DitEwGU6h1H6iHf",4,4,4,4,4,4,4,4,4,NA,4,1,2,2,5,6,6,6,6,6,1,1,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2vjZiTmN82nkkr7",NA,"Trump"
"6475",419,15,2019-11-20 21:20:52,2019-11-20 21:23:34,162,"R_3kbLTbbmi18EJao",3,3,3,2,3,4,4,4,1,4,7,6,6,2,6,3,7,6,6,4,2,5,2,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_2qwSGl6sLB5leFr",NA,"Trump"
"6476",490,15,2019-11-20 21:21:51,2019-11-20 21:24:11,139,"R_2QA0JQSfPLsmwSC",1,4,4,1,4,1,5,1,1,1,7,NA,4,2,6,1,6,1,1,1,1,1,6,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_9uHzW2Kftmk0KuB",NA,"Other"
"6477",91,15,2019-11-20 21:23:29,2019-11-20 21:25:05,96,"R_qILOEMs8xc9W77j",1,1,1,5,7,5,4,5,5,7,1,1,2,4,3,5,1,1,1,3,2,2,7,7,2,3,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3ERy4x97XhtYKLO",NA,"Clinton"
"6478",472,15,2019-11-20 21:24:18,2019-11-20 21:40:30,971,"R_10OgTXGeQFWGa5g",4,4,2,4,5,4,3,4,4,6,4,3,4,3,3,6,6,6,6,6,2,3,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,999,3,6,NA,NA,NA,NA,NA,NA,NA,NA,"R_XM6IfkyeszzcgYF",NA,"Trump"
"6479",357,15,2019-11-20 21:24:30,2019-11-20 21:26:32,122,"R_1d6xuge2Bgqw1xU",5,4,4,6,1,4,4,5,5,7,4,1,3,4,4,7,2,7,4,7,2,2,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_3ho2TpFrexLKt6J",NA,"Clinton"
"6480",232,15,2019-11-20 21:24:56,2019-11-20 21:31:15,379,"R_1ikP5CwR48CHLBh",4,4,4,5,7,2,4,4,6,7,4,3,2,4,5,7,4,6,5,6,2,4,7,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R_eM9vfvzM0UIevaF",NA,"Other"
"6481",370,15,2019-11-20 21:25:00,2019-11-20 21:28:21,200,"R_2pS6VuRXp1MQgwP",4,4,3,7,7,NA,1,7,6,1,4,7,1,3,5,6,6,6,6,6,6,5,5,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,999,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"R_22xpaMCswFsGaEI",NA,"Other"
